didok;stationsbezeichnung;parkrail_anzahl;parkrail_preis_tag;parkrail_preis_monat;parkrail_preis_jahr;parkrail_pflichtig_zeit1;parkrail_pflichtig_zeit2;parkrail_pflichtig_zeit3;parkrail_bemerkung;railtaxitext;railtaxiinfo;mietvelo_bezeichnung;mietvelo_anzahl;mietvelo_bemerkung;veloparking_status_d;veloparking_bemerkung_d;veloparking_abschliessbar;veloparking_abschliessbar_text;carsharing standort_bezeichnung;parkrail_App;parkrail_Webshop;parkrail_Lokal;BPUIC;Name Haltestelle;lod;geopos;plz;meteo;tu-nummer;Abkuerzung Bahnhof
10;Basel SBB;;;;;;;;Private Parkangebote siehe Link: http://www.parkleitsystem-basel.ch/stadtplan.php;Gratisnummer 0800 44 22 66;"Treffpunkt RailTaxi: Ausgang Ost, Wegleitung P+Rail, nach Treppenabgang
Zugehörige Agglomerationsstandorte: Allschwil, Binningen, Birsfelden, Münchenstein, Muttenz, Riehen
Partner: 33er Taxi und Taxi-Zentrale AG, Basel";Countrybike;36.0;"Ausgabe/Rücknahme der Velos in örtlicher Velostation;; zusätzlich verfügbar: 4 Elektro-Bikes, 4 Tourenvelos";Immer genügend Veloabstellplätze verfügbar;;1;Velostation https://www.velostation.ch/velostationen/basel-3/;Basel Bahnhof SBB / Central Bahnparking;0;0;1;8500010;Basel SBB;http://lod.opentransportdata.swiss/didok/8500010;47.5474120551,7.58956279016;4053;https://meteo.sbb.ch/?didok=8500010;11;BS
16;Basel St. Johann;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Basel St. Johann Bahnhof;;;;8500016;Basel St Johann;http://lod.opentransportdata.swiss/didok/8500016;47.5703063213,7.57252938371;4056;https://meteo.sbb.ch/?didok=8500016;11;BSSJ
20;Muttenz;31.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Muttenz Bahnhof;1;1;1;8500020;Muttenz;http://lod.opentransportdata.swiss/didok/8500020;47.5335912119,7.64789442691;4132;https://meteo.sbb.ch/?didok=8500020;11;MU
21;Pratteln;58.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Pratteln Bahnhof;1;1;1;8500021;Pratteln;http://lod.opentransportdata.swiss/didok/8500021;47.5226686317,7.69081730427;4133;https://meteo.sbb.ch/?didok=8500021;11;PR
22;Frenkendorf-Füllinsdorf;25.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Weitere PP in Frenkendorf TOM: Mo-So 06.00 - 20.00.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Frenkendorf-Füllinsdorf Bahnhof;1;1;1;8500022;Frenkendorf-Füllinsdorf;http://lod.opentransportdata.swiss/didok/8500022;47.5014699911,7.71911053155;4402;https://meteo.sbb.ch/?didok=8500022;11;FRE
23;Liestal;203.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"P+Rail-Anlage Sichtern ist komplett aufgehoben. Ersatzparkplätze stehen auf dem Martin-Birmann-Spitalareal zur Verfügung.
Am Ende der Bauarbeiten im 2025 wird ein neues Parkhaus auf der Tiergartenstrasse eröffnet. Weitere Informationen über das Bahnausbauprojekt Vierspurausbau Liestal, siehe www.sbb.ch/liestal";;;;;;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Liestal Bahnhof;1;1;1;8500023;Liestal;http://lod.opentransportdata.swiss/didok/8500023;47.4844611721,7.7313674807;4410;https://meteo.sbb.ch/?didok=8500023;11;LST
24;Lausen;18.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Lausen Bahnhof;1;1;1;8500024;Lausen;http://lod.opentransportdata.swiss/didok/8500024;47.4703446725,7.75976281399;4415;https://meteo.sbb.ch/?didok=8500024;11;LSN
25;Itingen;;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8500025;Itingen;http://lod.opentransportdata.swiss/didok/8500025;47.4672787178,7.78722597967;4452;https://meteo.sbb.ch/?didok=8500025;11;IT
26;Sissach;110.0;8.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Sissach Bahnhof;1;1;1;8500026;Sissach;http://lod.opentransportdata.swiss/didok/8500026;47.4627541169,7.81202757047;4450;https://meteo.sbb.ch/?didok=8500026;11;SIS
27;Gelterkinden;88.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Gelterkinden Bahnhof;1;1;1;8500027;Gelterkinden;http://lod.opentransportdata.swiss/didok/8500027;47.4658937198,7.84766722157;4460;https://meteo.sbb.ch/?didok=8500027;11;GKD
28;Tecknau;50.0;3.0;30.0;300.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8500028;Tecknau;http://lod.opentransportdata.swiss/didok/8500028;47.4457602069,7.88761819102;4492;https://meteo.sbb.ch/?didok=8500028;11;TK
31;Diepflingen;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8500031;Diepflingen;http://lod.opentransportdata.swiss/didok/8500031;47.4495605079,7.83771739368;4442;https://meteo.sbb.ch/?didok=8500031;11;DIE
32;Sommerau;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8500032;Sommerau;http://lod.opentransportdata.swiss/didok/8500032;47.4390213579,7.85148136589;4444;https://meteo.sbb.ch/?didok=8500032;11;SOM
33;Rümlingen;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8500033;Rümlingen;http://lod.opentransportdata.swiss/didok/8500033;47.4253792547,7.85054194349;4444;https://meteo.sbb.ch/?didok=8500033;11;RLG
34;Buckten;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8500034;Buckten;http://lod.opentransportdata.swiss/didok/8500034;47.408991048,7.84780053102;4446;https://meteo.sbb.ch/?didok=8500034;11;BUC
35;Läufelfingen;10.0;0.0;0.0;0.0;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;0;0;0;8500035;Läufelfingen;http://lod.opentransportdata.swiss/didok/8500035;47.3921328916,7.85623157727;4448;https://meteo.sbb.ch/?didok=8500035;11;LF
37;Trimbach;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8500037;Trimbach;http://lod.opentransportdata.swiss/didok/8500037;47.3660521904,7.90428535854;4632;https://meteo.sbb.ch/?didok=8500037;11;TRI
38;Basel St. Jakob;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Velostation https://www.velostation.ch/velostationen/basel-3/;;;;;8500038;Basel St Jakob;http://lod.opentransportdata.swiss/didok/8500038;47.5426131458,7.61953229169;4052;https://meteo.sbb.ch/?didok=8500038;11;BSJA
100;Tavannes;12.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8500100;Tavannes;http://lod.opentransportdata.swiss/didok/8500100;47.2198446603,7.20164538962;2710;https://meteo.sbb.ch/?didok=8500100;11;TA
101;Reconvilier;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8500101;Reconvilier;http://lod.opentransportdata.swiss/didok/8500101;47.2352383329,7.22741792534;2732;https://meteo.sbb.ch/?didok=8500101;11;REC
102;Malleray-Bévilard;6.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;0;0;0;8500102;Malleray-Bévilard;http://lod.opentransportdata.swiss/didok/8500102;47.2387141919,7.2759462665;2735;https://meteo.sbb.ch/?didok=8500102;11;MB
103;Sorvilier;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8500103;Sorvilier;http://lod.opentransportdata.swiss/didok/8500103;47.2392467214,7.30577402767;2736;https://meteo.sbb.ch/?didok=8500103;11;SOR
104;Court;3.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8500104;Court;http://lod.opentransportdata.swiss/didok/8500104;47.2406009156,7.34210987773;2738;https://meteo.sbb.ch/?didok=8500104;11;CT
105;Moutier;119.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Moutier Gare;1;1;1;8500105;Moutier;http://lod.opentransportdata.swiss/didok/8500105;47.2806725175,7.38104429627;2740;https://meteo.sbb.ch/?didok=8500105;11;MOU
109;Delémont;120.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Delémont Gare;1;1;1;8500109;Delémont;http://lod.opentransportdata.swiss/didok/8500109;47.3620127001,7.3500633234;2800;https://meteo.sbb.ch/?didok=8500109;11;DMT
113;Laufen;97.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Laufen Bahnhof;1;1;1;8500113;Laufen;http://lod.opentransportdata.swiss/didok/8500113;47.4193464835,7.50263613094;4242;https://meteo.sbb.ch/?didok=8500113;11;LFN
114;Zwingen;113.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8500114;Zwingen;http://lod.opentransportdata.swiss/didok/8500114;47.4337991873,7.53046303135;4222;https://meteo.sbb.ch/?didok=8500114;11;ZWG
115;Grellingen;24.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8500115;Grellingen;http://lod.opentransportdata.swiss/didok/8500115;47.4412948952,7.59198835479;4203;https://meteo.sbb.ch/?didok=8500115;11;GREL
116;Duggingen;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8500116;Duggingen;http://lod.opentransportdata.swiss/didok/8500116;47.4534448595,7.60346073631;4202;https://meteo.sbb.ch/?didok=8500116;11;DUG
117;Aesch;51.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Aesch (BL) Bahnhof;1;1;1;8500117;Aesch BL;http://lod.opentransportdata.swiss/didok/8500117;47.4677446623,7.60306821023;4147;https://meteo.sbb.ch/?didok=8500117;11;AE
118;Dornach-Arlesheim;45.0;8.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;12 oberirdische Parkplätze und 33 Parkplätze in der Tiefgarage.;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Dornach Bahnhof;1;1;1;8500118;Dornach-Arlesheim;http://lod.opentransportdata.swiss/didok/8500118;47.488619836,7.61111894185;4143;https://meteo.sbb.ch/?didok=8500118;11;DOR
119;Münchenstein;35.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Münchenstein Bahnhof;1;1;1;8500119;Münchenstein;http://lod.opentransportdata.swiss/didok/8500119;47.5133973624,7.61759669026;4142;https://meteo.sbb.ch/?didok=8500119;11;MST
120;Courtételle;26.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8500120;Courtételle;http://lod.opentransportdata.swiss/didok/8500120;47.3428290086,7.31794276824;2852;https://meteo.sbb.ch/?didok=8500120;11;CTT
121;Courfaivre;10.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8500121;Courfaivre;http://lod.opentransportdata.swiss/didok/8500121;47.3350831253,7.29116574222;2853;https://meteo.sbb.ch/?didok=8500121;11;CFV
122;Bassecourt;36.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8500122;Bassecourt;http://lod.opentransportdata.swiss/didok/8500122;47.3366868768,7.24684623351;2854;https://meteo.sbb.ch/?didok=8500122;11;BSC
123;Glovelier;8.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;1;1;8500123;Glovelier;http://lod.opentransportdata.swiss/didok/8500123;47.3352095199,7.20931276817;2855;https://meteo.sbb.ch/?didok=8500123;11;GLO
124;St-Ursanne;25.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8500124;St-Ursanne;http://lod.opentransportdata.swiss/didok/8500124;47.3677029034,7.16595705354;2882;https://meteo.sbb.ch/?didok=8500124;11;SU
125;Courgenay;42.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;1;1;1;8500125;Courgenay;http://lod.opentransportdata.swiss/didok/8500125;47.4052261765,7.12420504386;2950;https://meteo.sbb.ch/?didok=8500125;11;CG
126;Porrentruy;43.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;Porrentruy Gare;1;1;1;8500126;Porrentruy;http://lod.opentransportdata.swiss/didok/8500126;47.4209163831,7.08007728509;2900;https://meteo.sbb.ch/?didok=8500126;11;POR
127;Courtemaîche;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8500127;Courtemaîche;http://lod.opentransportdata.swiss/didok/8500127;47.4558691837,7.05538017512;2923;https://meteo.sbb.ch/?didok=8500127;11;CTM
128;Boncourt;23.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8500128;Boncourt;http://lod.opentransportdata.swiss/didok/8500128;47.4926318684,7.01655175225;2926;https://meteo.sbb.ch/?didok=8500128;11;BCT
135;Pontenet;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8500135;Pontenet;http://lod.opentransportdata.swiss/didok/8500135;47.238848325,7.25415925791;2735;https://meteo.sbb.ch/?didok=8500135;11;PON
141;Courchavon;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8500141;Courchavon;http://lod.opentransportdata.swiss/didok/8500141;47.4397743973,7.05764595582;2922;https://meteo.sbb.ch/?didok=8500141;11;CCH
143;Grandgourt;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8500143;Grandgourt;http://lod.opentransportdata.swiss/didok/8500143;47.4699201469,7.04810766013;2923;https://meteo.sbb.ch/?didok=8500143;11;GRA
144;Buix;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8500144;Buix;http://lod.opentransportdata.swiss/didok/8500144;47.4793332562,7.02996726363;2925;https://meteo.sbb.ch/?didok=8500144;11;BX
200;Pieterlen;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Pieterlen Bahnhof;1;1;1;8500200;Pieterlen;http://lod.opentransportdata.swiss/didok/8500200;47.171441154,7.34019353831;2542;https://meteo.sbb.ch/?didok=8500200;11;PIE
201;Lengnau;13.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8500201;Lengnau BE;http://lod.opentransportdata.swiss/didok/8500201;47.1794314233,7.36655367635;2543;https://meteo.sbb.ch/?didok=8500201;11;LEN
202;Grenchen Süd;83.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Grenchen Süd Bahnhof;1;1;1;8500202;Grenchen Süd;http://lod.opentransportdata.swiss/didok/8500202;47.1887746887,7.39818006116;2540;https://meteo.sbb.ch/?didok=8500202;11;GS
203;Bettlach;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8500203;Bettlach;http://lod.opentransportdata.swiss/didok/8500203;47.1949494147,7.42837301675;2544;https://meteo.sbb.ch/?didok=8500203;11;BET
204;Selzach;8.0;6.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8500204;Selzach;http://lod.opentransportdata.swiss/didok/8500204;47.2006240301,7.4566350402;2545;https://meteo.sbb.ch/?didok=8500204;11;SEL
205;Bellach;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8500205;Bellach;http://lod.opentransportdata.swiss/didok/8500205;47.2088787817,7.50782539624;4512;https://meteo.sbb.ch/?didok=8500205;11;BELL
206;Solothurn West;69.0;10.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Die P+Rail-Parkplätze sind mit rot-weissen Zahlen markiert (weisse Parkfelder).;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Solothurn West Bahnhof;1;1;1;8500206;Solothurn West;http://lod.opentransportdata.swiss/didok/8500206;47.2067172884,7.53194915011;4500;https://meteo.sbb.ch/?didok=8500206;11;SW
207;Solothurn;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Kindertrailer;0.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof / Holunderweg;1;1;1;8500207;Solothurn;http://lod.opentransportdata.swiss/didok/8500207;47.2041925029,7.54268921098;4500;https://meteo.sbb.ch/?didok=8500207;11;SO
207;Solothurn;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Countrybike;45.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof / Holunderweg;1;1;1;8500207;Solothurn;http://lod.opentransportdata.swiss/didok/8500207;47.2041925029,7.54268921098;4500;https://meteo.sbb.ch/?didok=8500207;11;SO
207;Solothurn;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Kinderanhänger;0.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof / Holunderweg;1;1;1;8500207;Solothurn;http://lod.opentransportdata.swiss/didok/8500207;47.2041925029,7.54268921098;4500;https://meteo.sbb.ch/?didok=8500207;11;SO
207;Solothurn;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Countrybike;45.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof;1;1;1;8500207;Solothurn;http://lod.opentransportdata.swiss/didok/8500207;47.2041925029,7.54268921098;4500;https://meteo.sbb.ch/?didok=8500207;11;SO
207;Solothurn;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Comfortbike;0.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof;1;1;1;8500207;Solothurn;http://lod.opentransportdata.swiss/didok/8500207;47.2041925029,7.54268921098;4500;https://meteo.sbb.ch/?didok=8500207;11;SO
207;Solothurn;193.0;10.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bitte beachten Sie, dass diese Informationen nur für die P+Rail-Anlage der SBB und nicht für die P+R Anlage der RBS gültig sind.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf dem Kurzzeitparking neben avec Shop;; Zugehörige Agglomerationsstandorte: Bellach, Biberist, Derendingen, Feldbrunnen, Langendorf, Lüsslingen, Luterbach, Nennigkofen, Riedholz, Rüttenen, St. Niklaus, Zuchwil
Partner: SolTaxi, Solothurn / Taxi Stucki, Solothurn";Elektrovelo;12.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation. Anzahl und Velotypen auf http://www.rentabike.ch/stationen;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation http://www.velostation.ch/velostationen/solothurn;Solothurn Bahnhof / Holunderweg;1;1;1;8500207;Solothurn;http://lod.opentransportdata.swiss/didok/8500207;47.2041925029,7.54268921098;4500;https://meteo.sbb.ch/?didok=8500207;11;SO
